total_inner_iterations,totim,kper,kstp,nouter,ninner,solution_inner_dvmax,solution_inner_dvmax_model,solution_inner_dvmax_node,solution_inner_rmax,solution_inner_rmax_model,solution_inner_rmax_node,solution_inner_alpha,solution_inner_omega
1388,.5294982530353535E-02,1,751,1,1,-.2017136202044340E-02,1,3,.3794707603696924E-14,1,3,1.000000,0.6169068E-12
1389,.5294982530353535E-02,1,751,1,2,-.1244014507311010E-14,1,3,-.1831867990837679E-15,1,7,0.6169068E-12,0.2511880E-15
1390,.5294982530353535E-02,1,751,2,1,.8729184965074379E-24,1,9,-.8704148511820196E-13,1,7,0.7128964E-10,0.7128964E-10
1391,.5559731656871212E-02,1,752,1,1,-.2117993012137516E-02,1,10,.3827667349740465E-14,1,2,1.000000,0.6167079E-12
1392,.5559731656871212E-02,1,752,1,2,-.1306092761603385E-14,1,10,.1276756477914598E-15,1,2,0.6167079E-12,0.1679212E-15
1393,.5559731656871212E-02,1,752,2,1,-.2192791017838813E-24,1,3,.5684341885745921E-13,1,3,0.2945644E-10,0.2945644E-10
1394,.5837718239714773E-02,1,753,1,1,-.2223892662749644E-02,1,5,.3800779135862839E-14,1,2,1.000000,0.6170456E-12
1395,.5837718239714773E-02,1,753,1,2,-.1371718886250926E-14,1,5,-.1221245327135045E-15,1,4,0.6170456E-12,0.2164935E-15
1396,.5837718239714773E-02,1,753,2,1,-.2599332284101553E-24,1,10,.5107025912749522E-13,1,2,0.5151701E-10,0.5151701E-10
1397,.6129604151700512E-02,1,754,1,1,-.2335087295884921E-02,1,10,.3805983306290767E-14,1,9,1.000000,0.6168370E-12
1398,.6129604151700512E-02,1,754,1,2,-.1440169806205510E-14,1,10,.1054711873144409E-15,1,9,0.6168370E-12,0.1235123E-15
1399,.6129604151700512E-02,1,754,2,1,.3251221293369113E-24,1,8,-.6394884621326562E-13,1,8,0.4021494E-10,0.4021494E-10
1400,.6436084359285538E-02,1,755,1,1,-.2451841660681671E-02,1,4,.3843279861024247E-14,1,3,1.000000,0.6164485E-12
1401,.6436084359285538E-02,1,755,1,2,-.1511540306422182E-14,1,3,.1443289931985658E-15,1,3,0.6164485E-12,0.2553513E-15
1402,.6436084359285538E-02,1,755,2,1,.1924064704559671E-24,1,6,.9237055563375807E-13,1,8,0.8149215E-10,0.8149215E-10
1403,.6757888577249815E-02,1,756,1,1,-.2574433743718594E-02,1,1,.3790370795006984E-14,1,3,1.000000,0.6173713E-12
1404,.6757888577249815E-02,1,756,1,2,-.1588233804406336E-14,1,1,-.1332267629536220E-15,1,5,0.6173713E-12,0.3108624E-15
1405,.6757888577249815E-02,1,756,2,1,.3931789791298858E-25,1,1,-.4618527782231930E-13,1,8,0.2259615E-10,0.2259615E-10
1406,.7095783006112306E-02,1,757,1,1,-.2703155430886408E-02,1,10,.3779095092413142E-14,1,3,1.000000,0.6171192E-12
1407,.7095783006112306E-02,1,757,1,2,-.1667567340840365E-14,1,10,.7771561173267854E-16,1,6,0.6171192E-12,0.1165734E-15
1408,.7095783006112306E-02,1,757,2,1,-.4681880700167270E-24,1,10,.6394884621454847E-13,1,9,0.3018474E-10,0.3018474E-10
1409,.7450572156417921E-02,1,758,1,1,-.2838313202441294E-02,1,9,.3845014584500218E-14,1,1,1.000000,0.6174430E-12
1410,.7450572156417921E-02,1,758,1,2,-.1750617461979439E-14,1,9,-.1887379141938791E-15,1,7,0.6174430E-12,0.6716849E-15
1411,.7450572156417921E-02,1,758,2,1,-.6987513172958814E-24,1,3,.6217248937301158E-13,1,3,0.4823031E-10,0.4823031E-10
1412,.7823100764238818E-02,1,759,1,1,-.2980228862558924E-02,1,7,.3890117394875587E-14,1,9,1.000000,0.6176743E-12
1413,.7823100764238818E-02,1,759,1,2,-.1838492993276514E-14,1,7,-.2553512956396772E-15,1,2,0.6176743E-12,0.6716849E-15
1414,.7823100764238818E-02,1,759,2,1,.9841168645390003E-25,1,7,-.3019806626908797E-13,1,6,0.1185985E-10,0.1185985E-10
1415,.8214255802450759E-02,1,760,1,1,-.3129240305684334E-02,1,4,.3923077140919127E-14,1,4,1.000000,0.6173310E-12
1416,.8214255802450759E-02,1,760,1,2,-.1930236697386508E-14,1,4,.2220446048880770E-15,1,4,0.6173310E-12,0.4440892E-15
1417,.8214255802450759E-02,1,760,2,1,-.1409758457037553E-23,1,2,.9148237721412633E-13,1,6,0.8190959E-10,0.8190959E-10
1418,.8624968592573296E-02,1,761,1,1,-.3285702320975266E-02,1,1,.3944761184368824E-14,1,3,1.000000,0.6173574E-12
1419,.8624968592573296E-02,1,761,1,2,-.2026463543008372E-14,1,1,.2442490654129206E-15,1,3,0.6173574E-12,0.6439294E-15
1420,.8624968592573296E-02,1,761,2,1,.1405235666538796E-24,1,6,.3730349362550320E-13,1,9,0.2549450E-10,0.2549450E-10
1421,.9056217022201961E-02,1,762,1,1,-.3449987437038347E-02,1,9,.3745267984631616E-14,1,1,1.000000,0.6169623E-12
1422,.9056217022201961E-02,1,762,1,2,-.2127986212631884E-14,1,9,-.6661338147495205E-16,1,5,0.6169623E-12,0.1332268E-15
1423,.9056217022201961E-02,1,762,2,1,.3912143431123016E-24,1,10,.5662137425160659E-13,1,2,0.3776313E-10,0.3776313E-10
1424,.9509027873312060E-02,1,763,1,1,-.3622486808893804E-02,1,1,.3833738881906378E-14,1,1,1.000000,0.6170243E-12
1425,.9509027873312060E-02,1,763,1,2,-.2234176056166583E-14,1,1,.1332267629504247E-15,1,3,0.6170243E-12,0.3108624E-15
1426,.9509027873312060E-02,1,763,2,1,.3135216096476413E-24,1,2,-.7727152250699176E-13,1,2,0.4477152E-10,0.4477152E-10
1427,.9984479266977663E-02,1,764,1,1,-.3803611149318253E-02,1,10,.3890117394875588E-14,1,4,1.000000,0.6174522E-12
1428,.9984479266977663E-02,1,764,1,2,-.2346434710104352E-14,1,10,.1887379141709595E-15,1,4,0.6174522E-12,0.4496403E-15
1429,.9984479266977663E-02,1,764,2,1,-.4346456119949058E-24,1,5,.6306066779434905E-13,1,5,0.3456857E-10,0.3456857E-10
1430,.1048370323032655E-01,1,765,1,1,-.3993791706800562E-02,1,5,.3910934076587298E-14,1,4,1.000000,0.6171451E-12
1431,.1048370323032655E-01,1,765,1,2,-.2462832695711719E-14,1,5,.2109423746799998E-15,1,10,0.6171451E-12,0.6050715E-15
1432,.1048370323032655E-01,1,765,2,1,.4045646563706848E-24,1,10,-.4973799149991529E-13,1,9,0.3309064E-10,0.3309064E-10
1433,.1100788839184287E-01,1,766,1,1,-.4193481292116885E-02,1,1,.3890117394875589E-14,1,8,1.000000,0.6173412E-12
1434,.1100788839184287E-01,1,766,1,2,-.2586944267889650E-14,1,1,.1887379142176420E-15,1,8,0.6173412E-12,0.3386180E-15
1435,.1100788839184287E-01,1,766,2,1,-.1345386717640744E-25,1,9,-.2842170942947107E-13,1,5,0.1641243E-10,0.1641243E-10
1436,.1155828281143502E-01,1,767,1,1,-.4403155356736479E-02,1,2,.3755676325487470E-14,1,1,1.000000,0.6168476E-12
1437,.1155828281143502E-01,1,767,1,2,-.2715400351304835E-14,1,2,-.1665334536800835E-15,1,10,0.6168476E-12,0.2498002E-15
1438,.1155828281143502E-01,1,767,2,1,-.1448339378594733E-24,1,5,.6572520305251529E-13,1,5,0.4027356E-10,0.4027356E-10
1439,.1213619695200677E-01,1,768,1,1,-.4623313124578443E-02,1,5,.3901393097469429E-14,1,2,1.000000,0.6177044E-12
1440,.1213619695200677E-01,1,768,1,2,-.2852239724845202E-14,1,5,.1998401444295380E-15,1,2,0.6177044E-12,0.6439294E-15
1441,.1213619695200677E-01,1,768,2,1,.9431322907884562E-24,1,9,-.5329070517735359E-13,1,9,0.4366552E-10,0.4366552E-10
1442,.1274300679960711E-01,1,769,1,1,-.4854478780780568E-02,1,1,.3923077140919127E-14,1,4,1.000000,0.6175531E-12
1443,.1274300679960711E-01,1,769,1,2,-.2994430652172699E-14,1,1,-.2220446049334321E-15,1,6,0.6175531E-12,0.6661338E-15
1444,.1274300679960711E-01,1,769,2,1,-.6485487400079194E-24,1,10,.7194245198851508E-13,1,7,0.5000578E-10,0.5000578E-10
1445,.1338015713958747E-01,1,770,1,1,-.5097202719834780E-02,1,9,.4189357194481398E-14,1,4,1.000000,0.6185167E-12
1446,.1338015713958747E-01,1,770,1,2,-.3144004814161080E-14,1,9,.4884981308304421E-15,1,4,0.6185167E-12,0.1687539E-14
1447,.1338015713958747E-01,1,770,2,1,-.6845686252025729E-24,1,7,.6195044476760096E-13,1,2,0.5232215E-10,0.5232215E-10
1448,.1404916499656684E-01,1,771,1,1,-.5352062855836844E-02,1,2,.3944761184368819E-14,1,3,1.000000,0.6186897E-12
1449,.1404916499656684E-01,1,771,1,2,-.3300895576566415E-14,1,2,-.4218847492958698E-15,1,5,0.6186897E-12,0.1976197E-14
1450,.1404916499656684E-01,1,771,2,1,-.2864353651191754E-23,1,6,.8704148511837630E-13,1,6,0.7028822E-10,0.7028822E-10
1451,.1475162324639518E-01,1,772,1,1,-.5619665998638464E-02,1,6,.4155530086699872E-14,1,7,1.000000,0.6182599E-12
1452,.1475162324639518E-01,1,772,1,2,-.3465777879285287E-14,1,6,.4551914401039238E-15,1,7,0.6182599E-12,0.1604272E-14
1453,.1475162324639518E-01,1,772,2,1,.5323017421008826E-24,1,8,-.6661338147268992E-13,1,8,0.3617490E-10,0.3617490E-10
1454,.1548920440871494E-01,1,773,1,1,-.5900649298569774E-02,1,1,.4088743232874802E-14,1,9,1.000000,0.6194012E-12
1455,.1548920440871494E-01,1,773,1,2,-.3638896173335874E-14,1,1,-.4996003611037835E-15,1,4,0.6194012E-12,0.2803313E-14
1456,.1548920440871494E-01,1,773,2,1,-.4193221476038111E-24,1,10,.5506706201789225E-13,1,5,0.3192030E-10,0.3192030E-10
1457,.1626366462915069E-01,1,774,1,1,-.6195681763496875E-02,1,10,.3898791012255467E-14,1,1,1.000000,0.6172812E-12
1458,.1626366462915069E-01,1,774,1,2,-.3819587072631396E-14,1,10,-.2442490654224101E-15,1,10,0.6172812E-12,0.1088019E-14
1459,.1626366462915069E-01,1,774,2,1,-.2575335501236373E-24,1,10,.5417888359655334E-13,1,10,0.4756751E-10,0.4756751E-10
1460,.1707684786060823E-01,1,775,1,1,-.6505465851653822E-02,1,1,.4178948853625538E-14,1,6,1.000000,0.6197305E-12
1461,.1707684786060823E-01,1,775,1,2,-.4013387722346867E-14,1,1,.4773959006035856E-15,1,6,0.6197305E-12,0.2670086E-14
1462,.1707684786060823E-01,1,775,2,1,.5017563410753780E-24,1,1,-.5762057497403619E-13,1,2,0.3479178E-10,0.3479178E-10
1463,.1793069025363864E-01,1,776,1,1,-.6830739144212782E-02,1,6,.3901393097469429E-14,1,2,1.000000,0.6177044E-12
1464,.1793069025363864E-01,1,776,1,2,-.4214057108464064E-14,1,6,-.2442490654058184E-15,1,8,0.6177044E-12,0.6439294E-15
1465,.1793069025363864E-01,1,776,2,1,-.7248905089045501E-24,1,1,.6306066779103978E-13,1,9,0.6080736E-10,0.6080736E-10
1466,.1882722476632057E-01,1,777,1,1,-.7172276101452548E-02,1,2,.3845014584500220E-14,1,2,1.000000,0.6172209E-12
1467,.1882722476632057E-01,1,777,1,2,-.4423723137576665E-14,1,2,-.1887379141998169E-15,1,8,0.6172209E-12,0.4496403E-15
1468,.1882722476632057E-01,1,777,2,1,.1039231899995710E-24,1,1,-.2475797344871762E-13,1,2,0.8550105E-11,0.8550105E-11
1469,.1976858600463660E-01,1,778,1,1,-.7530889906556836E-02,1,8,.4212775961407063E-14,1,3,1.000000,0.6203648E-12
1470,.1976858600463660E-01,1,778,1,2,-.4646651162658246E-14,1,8,.5107025913261743E-15,1,3,0.6203648E-12,0.3130829E-14
1471,.1976858600463660E-01,1,778,2,1,.2462453953250334E-23,1,10,-.6439293542103440E-13,1,8,0.5609846E-10,0.5609846E-10
1472,.2075701530486843E-01,1,779,1,1,-.7907434401838977E-02,1,1,.4077467530280965E-14,1,2,1.000000,0.6178945E-12
1473,.2075701530486843E-01,1,779,1,2,-.4876240278372035E-14,1,1,.3774758283740490E-15,1,2,0.6178945E-12,0.1354472E-14
1474,.2075701530486843E-01,1,779,2,1,.8614314176664123E-24,1,9,-.5728750806495947E-13,1,9,0.4973688E-10,0.4973688E-10
1475,.2179486607011185E-01,1,780,1,1,-.8302806121948539E-02,1,4,.4123437702394313E-14,1,4,1.000000,0.6202579E-12
1476,.2179486607011185E-01,1,780,1,2,-.5122212753195497E-14,1,4,-.4662936703449485E-15,1,8,0.6202579E-12,0.3197442E-14
1477,.2179486607011185E-01,1,780,2,1,.9562526012076575E-24,1,5,-.5639932964582532E-13,1,5,0.4550260E-10,0.4550260E-10
1478,.2288460937361744E-01,1,781,1,1,-.8717946428010747E-02,1,1,.3989863994744191E-14,1,5,1.000000,0.6178552E-12
1479,.2288460937361744E-01,1,781,1,2,-.5377819283310120E-14,1,1,.2886579864363851E-15,1,5,0.6178552E-12,0.9103829E-15
1480,.2288460937361744E-01,1,781,2,1,.1371213464691651E-23,1,4,-.4352074256191143E-13,1,9,0.3900102E-10,0.3900102E-10
1481,.2402883984229832E-01,1,782,1,1,-.9153843749398592E-02,1,10,.4105223105896571E-14,1,4,1.000000,0.6192615E-12
1482,.2402883984229832E-01,1,782,1,2,-.5644857652250236E-14,1,10,-.4829470157082529E-15,1,8,0.6192615E-12,0.2721434E-14
1483,.2402883984229832E-01,1,782,2,1,-.2986793585932152E-23,1,10,.5506706201670662E-13,1,8,0.4268565E-10,0.4268565E-10
1484,.2523028183441323E-01,1,783,1,1,-.9611535936924372E-02,1,8,.4060120295521204E-14,1,4,1.000000,0.6190080E-12
1485,.2523028183441323E-01,1,783,1,2,-.5925988977727977E-14,1,8,.3608224830254649E-15,1,4,0.6190080E-12,0.2699230E-14
1486,.2523028183441323E-01,1,783,2,1,.1529695157322674E-23,1,7,-.7638334408750020E-13,1,7,0.4392688E-10,0.4392688E-10
1487,.2649179592613390E-01,1,784,1,1,-.1009211273374843E-01,1,6,.4726254110295848E-14,1,3,1.000000,0.6268351E-12
1488,.2649179592613390E-01,1,784,1,2,-.6222288426614843E-14,1,6,.1026956297768957E-14,1,3,0.6268351E-12,0.1052630E-13
1489,.2649179592613390E-01,1,784,2,1,.2479304897253985E-24,1,8,.5462297280610157E-13,1,5,0.4994351E-10,0.4994351E-10
1490,.2781638572244059E-01,1,785,1,1,-.1059671837046840E-01,1,4,.4829470157116389E-14,1,2,1.000000,0.6298434E-12
1491,.2781638572244059E-01,1,785,1,2,-.6539223933718280E-14,1,2,.1126876369960558E-14,1,2,0.6298434E-12,0.1243589E-13
1492,.2781638572244059E-01,1,785,2,1,-.7124039048798854E-24,1,1,-.5362377208368767E-13,1,4,0.5321700E-10,0.5321700E-10
1493,.2920720500856262E-01,1,786,1,1,-.1112655428897586E-01,1,1,.4261348218734367E-14,1,5,1.000000,0.6240002E-12
1494,.2920720500856262E-01,1,786,1,2,-.6862646522997325E-14,1,1,-.8826273046035109E-15,1,3,0.6240002E-12,0.7228940E-14
1495,.2920720500856262E-01,1,786,2,1,.6547119827973560E-23,1,2,-.6050715483189720E-13,1,3,0.8407126E-10,0.8407126E-10
1496,.3066756525899076E-01,1,787,1,1,-.1168288200342635E-01,1,8,.4017619570359798E-14,1,1,1.000000,0.6191111E-12
1497,.3066756525899076E-01,1,787,1,2,-.7206792177632057E-14,1,8,-.4052314040310758E-15,1,8,0.6191111E-12,0.2166323E-14
1498,.3066756525899076E-01,1,787,2,1,-.2156768929488150E-24,1,6,.5795364188103196E-13,1,6,0.3797186E-10,0.3797186E-10
1499,.3220094352194030E-01,1,788,1,1,-.1226702610361463E-01,1,10,.4017619570359800E-14,1,4,1.000000,0.6185560E-12
1500,.3220094352194030E-01,1,788,1,2,-.7567131786515482E-14,1,10,-.3497202527422366E-15,1,2,0.6185560E-12,0.1611211E-14
1501,.3220094352194030E-01,1,788,2,1,-.7729005746454040E-24,1,5,.8615330670289353E-13,1,5,0.4653684E-10,0.4653684E-10
1502,.3381099069803731E-01,1,789,1,1,-.1288037740879400E-01,1,4,.4133846043250155E-14,1,4,1.000000,0.6232906E-12
1503,.3381099069803731E-01,1,789,1,2,-.7944743579403880E-14,1,4,-.8992806499500769E-15,1,3,0.6232906E-12,0.6461498E-14
1504,.3381099069803731E-01,1,789,2,1,.6021209085884740E-24,1,5,.8304468223341000E-13,1,9,0.5148862E-10,0.5148862E-10
1505,.3550154023293918E-01,1,790,1,1,-.1352439627925022E-01,1,9,.4304716305633762E-14,1,4,1.000000,0.6238754E-12
1506,.3550154023293918E-01,1,790,1,2,-.8339243631473107E-14,1,9,-.6161737786549887E-15,1,10,0.6238754E-12,0.7450984E-14
1507,.3550154023293918E-01,1,790,2,1,.1086336807463727E-22,1,9,-.7305267500961235E-13,1,6,0.7339186E-10,0.7339186E-10
1508,.3727661724458614E-01,1,791,1,1,-.1420061609316768E-01,1,4,.4494668526253067E-14,1,9,1.000000,0.6318185E-12
1509,.3727661724458614E-01,1,791,1,2,-.8759079796295292E-14,1,4,-.1260103132925205E-14,1,2,0.6318185E-12,0.1498940E-13
1510,.3727661724458614E-01,1,791,2,1,-.3336397988645546E-24,1,2,.3108624468876550E-13,1,9,0.1188434E-10,0.1188434E-10
1511,.3914044810681545E-01,1,792,1,1,-.1491064689779662E-01,1,1,.4139050213678092E-14,1,3,1.000000,0.6207783E-12
1512,.3914044810681545E-01,1,792,1,2,-.9196171591134673E-14,1,1,-.4496403249775147E-15,1,6,0.6207783E-12,0.4064804E-14
1513,.3914044810681545E-01,1,792,2,1,.1502829687430946E-24,1,6,-.5684341885718255E-13,1,6,0.3188989E-10,0.3188989E-10
1514,.4109747051215622E-01,1,793,1,1,-.1565617924274023E-01,1,3,.4756611771125437E-14,1,4,1.000000,0.6238652E-12
1515,.4109747051215622E-01,1,793,1,2,-.9659601389581056E-14,1,3,.1054711873395446E-14,1,4,0.6238652E-12,0.6689094E-14
1516,.4109747051215622E-01,1,793,2,1,.1132718750742606E-23,1,4,-.7671641099557980E-13,1,4,0.3922568E-10,0.3922568E-10
1517,.4315234403776404E-01,1,794,1,1,-.1643898820482740E-01,1,7,.4334206604725348E-14,1,8,1.000000,0.6239748E-12
1518,.4315234403776404E-01,1,794,1,2,-.1014115560412133E-13,1,7,.6328271240476087E-15,1,8,0.6239748E-12,0.6972201E-14
1519,.4315234403776404E-01,1,794,2,1,.2182965065040663E-23,1,1,-.5684341885711823E-13,1,6,0.3245573E-10,0.3245573E-10
1520,.4530996123965224E-01,1,795,1,1,-.1726093761509614E-01,1,10,.4295175326515889E-14,1,5,1.000000,0.6251063E-12
1521,.4530996123965224E-01,1,795,1,2,-.1064771433510024E-13,1,10,-.1071365218770887E-14,1,4,0.6251063E-12,0.8161527E-14
1522,.4530996123965224E-01,1,795,2,1,-.2639385478370197E-25,1,1,-.3874678355828547E-13,1,6,0.1461405E-10,0.1461405E-10
1523,.4757545930163486E-01,1,796,1,1,-.1812398449585521E-01,1,1,.4267419750900283E-14,1,8,1.000000,0.6238504E-12
1524,.4757545930163486E-01,1,796,1,2,-.1118010005185692E-13,1,1,-.6550315845327181E-15,1,4,0.6238504E-12,0.6905587E-14
1525,.4757545930163486E-01,1,796,2,1,-.1549499827190204E-24,1,1,-.3186340080620389E-13,1,4,0.8443940E-11,0.8443940E-11
1526,.4995423226671660E-01,1,797,1,1,-.1903018372062125E-01,1,9,.4622170701737318E-14,1,5,1.000000,0.6240835E-12
1527,.4995423226671660E-01,1,797,1,2,-.1173745444912539E-13,1,9,.9214851104520027E-15,1,5,0.6240835E-12,0.7312206E-14
1528,.4995423226671660E-01,1,797,2,1,-.2772854746748155E-24,1,1,.4984901380238663E-13,1,3,0.3292847E-10,0.3292847E-10
1529,.5245194388005243E-01,1,798,1,1,-.1998169290664250E-01,1,1,.4827735433640348E-14,1,2,1.000000,0.6432816E-12
1530,.5245194388005243E-01,1,798,1,2,-.1232490488344167E-13,1,1,-.1371125435403819E-14,1,9,0.6432816E-12,0.2645245E-13
1531,.5245194388005243E-01,1,798,2,1,-.4271296771404077E-24,1,9,.2664535259038496E-13,1,9,0.1161170E-10,0.1161170E-10
1532,.5507454107405506E-01,1,799,1,1,-.2098077755203595E-01,1,7,.5017687654259553E-14,1,6,1.000000,0.6698441E-12
1533,.5507454107405506E-01,1,799,1,2,-.1293569075051284E-13,1,7,-.1901256929674894E-14,1,9,0.6698441E-12,0.5353530E-13
1534,.5507454107405506E-01,1,799,2,1,-.1501100546378247E-24,1,1,-.2486899575115169E-13,1,7,0.9083848E-11,0.9083848E-11
1535,.5782826812775781E-01,1,800,1,1,-.2202981642959671E-01,1,1,.5033300165543471E-14,1,2,1.000000,0.6426996E-12
1536,.5782826812775781E-01,1,800,1,2,-.1358884456133231E-13,1,1,.1332267629536143E-14,1,2,0.6426996E-12,0.2581269E-13
1537,.5782826812775781E-01,1,800,2,1,.8330887097408463E-24,1,6,-.4174438572454858E-13,1,3,0.1625741E-10,0.1625741E-10
1538,.6071968153414570E-01,1,801,1,1,-.2313130725110241E-01,1,1,.5082739784608810E-14,1,8,1.000000,0.6365434E-12
1539,.6071968153414570E-01,1,801,1,2,-.1426628046830784E-13,1,1,.1382227665672255E-14,1,8,0.6365434E-12,0.1982997E-13
1540,.6071968153414570E-01,1,801,2,1,.3993742333997157E-24,1,1,.3752553823079827E-13,1,4,0.2041302E-10,0.2041302E-10
1541,.6375566561085300E-01,1,802,1,1,-.2428787261368431E-01,1,9,.4600486658287570E-14,1,8,1.000000,0.6353412E-12
1542,.6375566561085300E-01,1,802,1,2,-.1498240334123837E-13,1,9,-.1210143096841061E-14,1,6,0.6353412E-12,0.1839640E-13
1543,.6375566561085300E-01,1,802,2,1,.2797921025404052E-24,1,1,-.2531308496100264E-13,1,6,0.8907070E-11,0.8907070E-11
1544,.6694344889139565E-01,1,803,1,1,-.2550226624426642E-01,1,10,.5526828994458517E-14,1,6,1.000000,0.6496996E-12
1545,.6694344889139565E-01,1,803,1,2,-.1572857421630613E-13,1,10,.1826316875521745E-14,1,6,0.6496996E-12,0.3298611E-13
1546,.6694344889139565E-01,1,803,2,1,-.5468633933515319E-24,1,2,.2320366121433015E-13,1,2,0.7232118E-11,0.7232118E-11
1547,.7029062133596543E-01,1,804,1,1,-.2677737955650469E-01,1,9,.5095750210678582E-14,1,4,1.000000,0.6454293E-12
1548,.7029062133596543E-01,1,804,1,2,-.1651113198138107E-13,1,9,.1396105453468902E-14,1,4,0.6454293E-12,0.2900492E-13
1549,.7029062133596543E-01,1,804,2,1,-.1114746315778683E-23,1,4,.3247402346955568E-13,1,3,0.1124201E-10,0.1124201E-10
1550,.7380515240276371E-01,1,805,1,1,-.2811624853435820E-01,1,3,.4845082668400137E-14,1,6,1.000000,0.6367714E-12
1551,.7380515240276371E-01,1,805,1,2,-.1733912727626914E-13,1,3,-.1408595462487412E-14,1,8,0.6367714E-12,0.2017353E-13
1552,.7380515240276371E-01,1,805,2,1,.1064311743376627E-24,1,6,-.2542410726358053E-13,1,6,0.6599173E-11,0.6599173E-11
1553,.7749541002290190E-01,1,806,1,1,-.2952206096107859E-01,1,10,.5397592095498369E-14,1,7,1.000000,0.6421569E-12
1554,.7749541002290190E-01,1,806,1,2,-.1821376553191219E-13,1,9,.1695865670108957E-14,1,7,0.6421569E-12,0.2503865E-13
1555,.7749541002290190E-01,1,806,2,1,-.6391015263816761E-25,1,6,.2686739719559071E-13,1,6,0.6291485E-11,0.6291485E-11
1556,.8137018052404700E-01,1,807,1,1,-.3099816400912716E-01,1,10,.4836409051020287E-14,1,9,1.000000,0.6309575E-12
1557,.8137018052404700E-01,1,807,1,2,-.1912176514637043E-13,1,10,.1135203042671653E-14,1,9,0.6309575E-12,0.1401275E-13
1558,.8137018052404700E-01,1,807,2,1,.2051087432229725E-24,1,10,-.2842170942980327E-13,1,8,0.1056835E-10,0.1056835E-10
1559,.8543868955024936E-01,1,808,1,1,-.3254807220958692E-01,1,1,.5590146401331590E-14,1,3,1.000000,0.6567147E-12
1560,.8543868955024936E-01,1,808,1,2,-.2007879443543632E-13,1,1,.1888766920640437E-14,1,3,0.6567147E-12,0.3971207E-13
1561,.8543868955024936E-01,1,808,2,1,-.1313018987939718E-25,1,1,-.1709743457909891E-13,1,9,0.3758002E-11,0.3758002E-11
1562,.8971062402776184E-01,1,809,1,1,-.3417547582006206E-01,1,1,.6358628901188709E-14,1,5,1.000000,0.6726652E-12
1563,.8971062402776184E-01,1,809,1,2,-.2108471032387669E-13,1,1,.2656902475810950E-14,1,5,0.6726652E-12,0.5554691E-13
1564,.8971062402776184E-01,1,809,2,1,.2966908800061432E-25,1,1,-.1054711873389005E-13,1,9,0.2320002E-11,0.2320002E-11
1565,.9419615522914994E-01,1,810,1,1,-.3588424961107854E-01,1,7,.5336009412100948E-14,1,9,1.000000,0.6954615E-12
1566,.9419615522914994E-01,1,810,1,2,-.2212753347752692E-13,1,10,-.2360611706106747E-14,1,7,0.6954615E-12,0.7897927E-13
1567,.9419615522914994E-01,1,810,2,1,-.8767455182279374E-26,1,10,.1232347557328478E-13,1,9,0.2209424E-11,0.2209424E-11
1568,.9890596299060744E-01,1,811,1,1,-.3767846209163248E-01,1,9,.4864164626635794E-14,1,3,1.000000,0.6522617E-12
1569,.9890596299060744E-01,1,811,1,2,-.2324262504643452E-13,1,10,-.1695865670114937E-14,1,6,0.6522617E-12,0.3531689E-13
1570,.9890596299060744E-01,1,811,2,1,.2784084446218327E-27,1,1,.9214851104373966E-14,1,4,0.8049516E-12,0.8049516E-12
1571,.1038512611401378,1,812,1,1,-.3956238519621753E-01,1,4,.4535434527938502E-14,1,10,1.000000,0.6307046E-12
1572,.1038512611401378,1,812,1,2,-.2440132480884377E-13,1,4,-.1330185961375671E-14,1,7,0.6307046E-12,0.1393332E-13
1573,.1038512611401378,1,812,2,1,-.2510689656626262E-25,1,1,.1046385200705848E-13,1,2,0.1606552E-11,0.1606552E-11
1574,.1090438241971447,1,813,1,1,-.4154050445604655E-01,1,2,.4722784663343752E-14,1,10,1.000000,0.6575573E-12
1575,.1090438241971447,1,813,1,2,-.2562139104928234E-13,1,1,-.2031014245668219E-14,1,6,0.6575573E-12,0.4078597E-13
1576,.1090438241971447,1,813,2,1,.2537722115318998E-26,1,1,.8604228440827766E-14,1,4,0.9993623E-12,0.9993623E-12
1577,.1144960154070020,1,814,1,1,-.4361752967884215E-01,1,10,.6130512764097828E-14,1,6,1.000000,0.6864029E-12
1578,.1144960154070020,1,814,1,2,-.2689111094883701E-13,1,10,.2431388423928706E-14,1,6,0.6864029E-12,0.7015187E-13
1579,.1144960154070020,1,814,2,1,-.6944195986850537E-26,1,9,-.1043609643145364E-13,1,5,0.1094005E-11,0.1094005E-11
1580,.1202208161773521,1,815,1,1,-.4579840616278000E-01,1,9,.6423681031537686E-14,1,2,1.000000,0.6896692E-12
1581,.1202208161773521,1,815,1,2,-.2823831474862663E-13,1,9,.2724209746671405E-14,1,2,0.6896692E-12,0.7330256E-13
1582,.1202208161773521,1,815,2,1,.3001887903493797E-26,1,1,-.5079270337657111E-14,1,1,0.2933773E-12,0.2933773E-12
1583,.1262318569862197,1,816,1,1,-.4808832647091224E-01,1,10,.7533904056161518E-14,1,6,1.000000,0.7639802E-12
1584,.1262318569862197,1,816,1,2,-.2966135314590403E-13,1,10,.3833044992514316E-14,1,6,0.7639802E-12,0.1471510E-12
1585,.1262318569862197,1,816,2,1,.1070566537022564E-01,1,1,.8326672684688622E-15,1,7,1.000000,0.6290975E-14
1586,.1262318569862197,1,816,2,2,-.8639445176206888E-31,1,9,.8326672684688537E-15,1,7,0.3918448E-14,0.6290975E-14
