time,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10
0.8367417573024E-17,1.000000000000000,.9999999999999996,1.000000000000000,.9999999999999999,.9999999999999999,.9999999999999987,.9999999999999999,.9999999999999981,.9999999999999970,.9999999999999987
0.8818123307913E-17,1.000000000000000,.9999999999999997,1.000000000000000,.9999999999999999,.9999999999999999,.9999999999999990,1.000000000000000,.9999999999999984,.9999999999999971,.9999999999999983
0.9291364329547E-17,1.000000000000000,.9999999999999996,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999993,1.000000000000000,.9999999999999981,.9999999999999974,.9999999999999982
0.9788267402262E-17,1.000000000000000,.9999999999999996,.9999999999999999,1.000000000000000,1.000000000000000,.9999999999999987,1.000000000000000,.9999999999999980,.9999999999999973,.9999999999999981
0.1031001562861E-16,1.000000000000000,.9999999999999998,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999989,.9999999999999994,.9999999999999980,.9999999999999973,.9999999999999988
0.1085785126628E-16,1.000000000000000,.9999999999999996,1.000000000000000,.9999999999999999,1.000000000000000,.9999999999999991,.9999999999999987,.9999999999999983,.9999999999999970,.9999999999999991
0.1143307868583E-16,1.000000000000000,.9999999999999996,1.000000000000000,1.000000000000000,.9999999999999999,.9999999999999988,.9999999999999983,.9999999999999980,.9999999999999980,.9999999999999994
0.1203706747636E-16,1.000000000000000,.9999999999999996,1.000000000000000,.9999999999999998,1.000000000000000,.9999999999999990,.9999999999999978,.9999999999999982,.9999999999999982,.9999999999999990
0.1267125570642E-16,1.000000000000000,.9999999999999996,.9999999999999998,1.000000000000000,1.000000000000000,.9999999999999994,.9999999999999982,.9999999999999976,.9999999999999984,.9999999999999986
0.1333715334798E-16,1.000000000000000,.9999999999999996,.9999999999999998,1.000000000000000,1.000000000000000,.9999999999999999,.9999999999999980,.9999999999999976,.9999999999999984,.9999999999999977
0.1403634587162E-16,1.000000000000000,.9999999999999996,.9999999999999998,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999979,.9999999999999974,.9999999999999983,.9999999999999966
0.1477049802143E-16,1.000000000000000,.9999999999999997,.9999999999999999,1.000000000000000,1.000000000000000,.9999999999999996,.9999999999999981,.9999999999999977,.9999999999999977,.9999999999999957
0.1554135777874E-16,1.000000000000000,.9999999999999996,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999997,.9999999999999982,.9999999999999971,.9999999999999971,.9999999999999957
0.1635076052392E-16,1.000000000000000,.9999999999999994,1.000000000000000,.9999999999999999,.9999999999999999,.9999999999999996,.9999999999999984,.9999999999999973,.9999999999999969,.9999999999999958
0.1720063340635E-16,1.000000000000000,.9999999999999994,.9999999999999999,.9999999999999999,.9999999999999999,.9999999999999999,.9999999999999981,.9999999999999977,.9999999999999959,.9999999999999953
0.1809299993291E-16,1.000000000000000,.9999999999999994,1.000000000000000,.9999999999999999,.9999999999999999,.9999999999999999,.9999999999999987,.9999999999999976,.9999999999999951,.9999999999999950
0.1902998478579E-16,1.000000000000000,.9999999999999996,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999982,.9999999999999976,.9999999999999943,.9999999999999943
0.2001381888132E-16,1.000000000000000,.9999999999999996,.9999999999999999,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999987,.9999999999999974,.9999999999999948,.9999999999999948
0.2104684468162E-16,1.000000000000000,.9999999999999996,.9999999999999999,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999987,.9999999999999972,.9999999999999951,.9999999999999944
0.2213152177194E-16,1.000000000000000,.9999999999999996,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999981,.9999999999999967,.9999999999999953,.9999999999999947
0.2327043271678E-16,1.000000000000000,.9999999999999996,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999984,.9999999999999967,.9999999999999959,.9999999999999950
0.2446628920886E-16,1.000000000000000,.9999999999999996,1.000000000000000,.9999999999999998,1.000000000000000,1.000000000000000,.9999999999999982,.9999999999999967,.9999999999999959,.9999999999999950
0.2572193852554E-16,1.000000000000000,.9999999999999996,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999982,.9999999999999962,.9999999999999954,.9999999999999946
0.2704037030805E-16,1.000000000000000,.9999999999999996,1.000000000000000,1.000000000000000,.9999999999999998,.9999999999999998,.9999999999999984,.9999999999999962,.9999999999999954,.9999999999999954
0.2842472367969E-16,.9999999999999999,.9999999999999996,.9999999999999998,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999983,.9999999999999961,.9999999999999956,.9999999999999956
0.2987829471992E-16,.9999999999999998,.9999999999999996,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999982,.9999999999999962,.9999999999999963,.9999999999999953
0.3140454431215E-16,.9999999999999998,.9999999999999994,1.000000000000000,.9999999999999999,.9999999999999999,1.000000000000000,.9999999999999981,.9999999999999966,.9999999999999966,.9999999999999961
0.3300710638399E-16,.9999999999999997,.9999999999999996,1.000000000000000,.9999999999999999,.9999999999999999,1.000000000000000,.9999999999999982,.9999999999999961,.9999999999999961,.9999999999999967
0.3468979655943E-16,.9999999999999993,.9999999999999997,.9999999999999999,.9999999999999999,.9999999999999999,1.000000000000000,.9999999999999986,.9999999999999962,.9999999999999962,.9999999999999962
0.3645662124364E-16,.9999999999999993,.9999999999999996,1.000000000000000,.9999999999999999,.9999999999999999,1.000000000000000,.9999999999999981,.9999999999999963,.9999999999999970,.9999999999999970
0.3831178716206E-16,.9999999999999992,.9999999999999994,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999997,.9999999999999984,.9999999999999967,.9999999999999971,.9999999999999971
0.4025971137640E-16,.9999999999999989,.9999999999999996,1.000000000000000,1.000000000000000,.9999999999999999,.9999999999999992,.9999999999999983,.9999999999999963,.9999999999999976,.9999999999999970
0.4230503180146E-16,.9999999999999989,.9999999999999998,1.000000000000000,.9999999999999999,.9999999999999999,.9999999999999992,.9999999999999986,.9999999999999963,.9999999999999970,.9999999999999972
0.4445261824777E-16,.9999999999999987,.9999999999999998,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999990,.9999999999999977,.9999999999999961,.9999999999999970,.9999999999999978
0.4670758401640E-16,.9999999999999984,.9999999999999996,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999988,.9999999999999973,.9999999999999970,.9999999999999970,.9999999999999986
0.4907529807346E-16,.9999999999999982,.9999999999999993,1.000000000000000,1.000000000000000,.9999999999999998,.9999999999999986,.9999999999999976,.9999999999999974,.9999999999999974,.9999999999999981
0.5156139783337E-16,.9999999999999980,.9999999999999993,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999983,.9999999999999976,.9999999999999974,.9999999999999974,.9999999999999983
0.5417180258127E-16,.9999999999999978,.9999999999999993,1.000000000000000,1.000000000000000,.9999999999999998,.9999999999999981,.9999999999999971,.9999999999999977,.9999999999999981,.9999999999999981
0.5691272756658E-16,.9999999999999976,.9999999999999994,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999982,.9999999999999972,.9999999999999977,.9999999999999978,.9999999999999978
0.5979069880114E-16,.9999999999999973,.9999999999999997,1.000000000000000,.9999999999999999,.9999999999999999,.9999999999999984,.9999999999999974,.9999999999999970,.9999999999999980,.9999999999999984
0.6281256859744E-16,.9999999999999970,.9999999999999996,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999979,.9999999999999974,.9999999999999970,.9999999999999980,.9999999999999979
0.6598553188355E-16,.9999999999999968,.9999999999999994,.9999999999999999,.9999999999999999,.9999999999999999,.9999999999999978,.9999999999999977,.9999999999999978,.9999999999999982,.9999999999999978
0.6931714333396E-16,.9999999999999964,.9999999999999996,.9999999999999999,.9999999999999999,.9999999999999999,.9999999999999979,.9999999999999973,.9999999999999979,.9999999999999986,.9999999999999979
0.7281533535690E-16,.9999999999999961,.9999999999999996,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999974,.9999999999999969,.9999999999999980,.9999999999999981,.9999999999999987
0.7648843698098E-16,.9999999999999957,.9999999999999996,.9999999999999999,.9999999999999999,.9999999999999999,.9999999999999971,.9999999999999964,.9999999999999983,.9999999999999982,.9999999999999978
0.8034519368627E-16,.9999999999999952,.9999999999999994,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999974,.9999999999999964,.9999999999999983,.9999999999999983,.9999999999999984
0.8439478822682E-16,.9999999999999947,.9999999999999997,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999977,.9999999999999959,.9999999999999987,.9999999999999980,.9999999999999987
0.8864686249440E-16,.9999999999999943,.9999999999999997,1.000000000000000,.9999999999999998,1.000000000000000,.9999999999999980,.9999999999999956,.9999999999999984,.9999999999999983,.9999999999999984
0.9311154047536E-16,.9999999999999938,.9999999999999997,1.000000000000000,1.000000000000000,.9999999999999999,.9999999999999980,.9999999999999953,.9999999999999979,.9999999999999987,.9999999999999987
0.9779945235536E-16,.9999999999999933,.9999999999999997,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999984,.9999999999999953,.9999999999999981,.9999999999999981,.9999999999999989
0.1027217598294E-15,.9999999999999927,.9999999999999997,.9999999999999998,1.000000000000000,1.000000000000000,.9999999999999987,.9999999999999958,.9999999999999977,.9999999999999986,.9999999999999984
0.1078901826771E-15,.9999999999999922,.9999999999999997,1.000000000000000,.9999999999999998,1.000000000000000,.9999999999999989,.9999999999999956,.9999999999999972,.9999999999999981,.9999999999999980
0.1133170266672E-15,.9999999999999919,.9999999999999996,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999991,.9999999999999954,.9999999999999973,.9999999999999982,.9999999999999982
0.1190152128568E-15,.9999999999999915,.9999999999999997,.9999999999999999,1.000000000000000,1.000000000000000,.9999999999999987,.9999999999999953,.9999999999999977,.9999999999999978,.9999999999999978
0.1249983083558E-15,.9999999999999912,.9999999999999997,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999986,.9999999999999954,.9999999999999976,.9999999999999986,.9999999999999986
0.1312805586299E-15,.9999999999999906,.9999999999999996,1.000000000000000,.9999999999999998,1.000000000000000,.9999999999999990,.9999999999999953,.9999999999999980,.9999999999999979,.9999999999999990
0.1378769214176E-15,.9999999999999901,.9999999999999996,.9999999999999999,1.000000000000000,1.000000000000000,.9999999999999990,.9999999999999958,.9999999999999986,.9999999999999979,.9999999999999996
0.1448031023447E-15,.9999999999999896,.9999999999999997,1.000000000000000,1.000000000000000,.9999999999999997,.9999999999999991,.9999999999999957,.9999999999999986,.9999999999999980,1.000000000000000
0.1520755923182E-15,.9999999999999890,.9999999999999993,1.000000000000000,.9999999999999999,.9999999999999998,.9999999999999992,.9999999999999957,.9999999999999987,.9999999999999980,.9999999999999993
0.1597117067903E-15,.9999999999999882,.9999999999999993,1.000000000000000,1.000000000000000,.9999999999999999,.9999999999999991,.9999999999999958,.9999999999999983,.9999999999999979,.9999999999999983
0.1677296269861E-15,.9999999999999876,.9999999999999993,1.000000000000000,1.000000000000000,1.000000000000000,.9999999999999989,.9999999999999956,.9999999999999983,.9999999999999977,.9999999999999983
0.1761484431916E-15,.9999999999999870,.9999999999999993,1.000000000000000,1.000000000000000,.9999999999999997,.9999999999999992,.9999999999999961,.9999999999999981,.9999999999999974,.9999999999999981
0.1849882002075E-15,.9999999999999865,.9999999999999993,1.000000000000000,1.000000000000000,.9999999999999997,.9999999999999992,.9999999999999963,.9999999999999984,.9999999999999971,.9999999999999984
0.1942699450741E-15,.9999999999999857,.9999999999999993,1.000000000000000,1.000000000000000,.9999999999999993,.9999999999999992,.9999999999999961,.9999999999999984,.9999999999999969,.9999999999999984
0.2040157771840E-15,.9999999999999851,.9999999999999993,.9999999999999998,1.000000000000000,.9999999999999993,.9999999999999994,.9999999999999966,.9999999999999979,.9999999999999969,.9999999999999979
0.2142489008995E-15,.9999999999999842,.9999999999999993,1.000000000000000,1.000000000000000,.9999999999999989,.9999999999999994,.9999999999999968,.9999999999999986,.9999999999999969,.9999999999999977
0.2249936808007E-15,.9999999999999832,.9999999999999993,.9999999999999998,1.000000000000000,.9999999999999993,.9999999999999998,.9999999999999967,.9999999999999980,.9999999999999958,.9999999999999976
0.2362756996969E-15,.9999999999999821,.9999999999999993,.9999999999999998,1.000000000000000,.9999999999999996,1.000000000000000,.9999999999999962,.9999999999999981,.9999999999999962,.9999999999999972
0.2481218195380E-15,.9999999999999811,.9999999999999992,.9999999999999999,.9999999999999999,.9999999999999997,1.000000000000000,.9999999999999967,.9999999999999981,.9999999999999962,.9999999999999971
0.2605602453712E-15,.9999999999999802,.9999999999999990,.9999999999999999,.9999999999999999,.9999999999999994,.9999999999999998,.9999999999999968,.9999999999999983,.9999999999999962,.9999999999999967
0.2736205924960E-15,.9999999999999790,.9999999999999990,1.000000000000000,1.000000000000000,.9999999999999996,.9999999999999999,.9999999999999961,.9999999999999982,.9999999999999961,.9999999999999966
0.2873339569770E-15,.9999999999999780,.9999999999999990,1.000000000000000,.9999999999999998,.9999999999999992,1.000000000000000,.9999999999999964,.9999999999999981,.9999999999999964,.9999999999999959
0.3017329896821E-15,.9999999999999768,.9999999999999993,.9999999999999999,1.000000000000000,.9999999999999989,.9999999999999996,.9999999999999966,.9999999999999984,.9999999999999966,.9999999999999953
0.3168519740224E-15,.9999999999999756,.9999999999999993,1.000000000000000,1.000000000000000,.9999999999999993,.9999999999999994,.9999999999999962,.9999999999999981,.9999999999999962,.9999999999999950
0.3327269075798E-15,.9999999999999742,.9999999999999993,1.000000000000000,1.000000000000000,.9999999999999989,.9999999999999994,.9999999999999962,.9999999999999981,.9999999999999969,.9999999999999949
0.3493955878150E-15,.9999999999999728,.9999999999999993,1.000000000000000,.9999999999999999,.9999999999999991,.9999999999999998,.9999999999999964,.9999999999999984,.9999999999999963,.9999999999999942
0.3668977020620E-15,.9999999999999716,.9999999999999993,1.000000000000000,1.000000000000000,.9999999999999989,1.000000000000000,.9999999999999967,.9999999999999982,.9999999999999967,.9999999999999946
0.3852749220213E-15,.9999999999999698,.9999999999999991,1.000000000000000,1.000000000000000,.9999999999999991,.9999999999999999,.9999999999999963,.9999999999999979,.9999999999999963,.9999999999999948
0.4045710029786E-15,.9999999999999682,.9999999999999991,1.000000000000000,.9999999999999998,.9999999999999987,1.000000000000000,.9999999999999959,.9999999999999983,.9999999999999959,.9999999999999952
0.4248318879838E-15,.9999999999999666,.9999999999999991,1.000000000000000,1.000000000000000,.9999999999999987,1.000000000000000,.9999999999999957,.9999999999999979,.9999999999999952,.9999999999999963
0.4461058172392E-15,.9999999999999650,.9999999999999991,.9999999999999998,1.000000000000000,.9999999999999987,1.000000000000000,.9999999999999957,.9999999999999983,.9999999999999957,.9999999999999966
0.4684434429574E-15,.9999999999999631,.9999999999999991,.9999999999999998,1.000000000000000,.9999999999999990,1.000000000000000,.9999999999999953,.9999999999999981,.9999999999999953,.9999999999999963
0.4918979499615E-15,.9999999999999615,.9999999999999990,1.000000000000000,1.000000000000000,.9999999999999989,.9999999999999999,.9999999999999954,.9999999999999979,.9999999999999960,.9999999999999970
0.5165251823159E-15,.9999999999999593,.9999999999999992,1.000000000000000,1.000000000000000,.9999999999999990,1.000000000000000,.9999999999999953,.9999999999999979,.9999999999999969,.9999999999999969
0.5423837762879E-15,.9999999999999573,.9999999999999992,1.000000000000000,.9999999999999999,.9999999999999992,1.000000000000000,.9999999999999959,.9999999999999986,.9999999999999963,.9999999999999963
0.5695352999585E-15,.9999999999999551,.9999999999999989,.9999999999999998,1.000000000000000,.9999999999999989,.9999999999999996,.9999999999999956,.9999999999999984,.9999999999999962,.9999999999999968
0.5980443998127E-15,.9999999999999529,.9999999999999988,.9999999999999999,.9999999999999998,.9999999999999990,.9999999999999997,.9999999999999956,.9999999999999979,.9999999999999967,.9999999999999962
0.6279789546596E-15,.9999999999999506,.9999999999999987,1.000000000000000,.9999999999999999,.9999999999999987,1.000000000000000,.9999999999999956,.9999999999999982,.9999999999999962,.9999999999999969
0.6594102372488E-15,.9999999999999483,.9999999999999986,1.000000000000000,1.000000000000000,.9999999999999986,1.000000000000000,.9999999999999959,.9999999999999979,.9999999999999966,.9999999999999966
0.6924130839675E-15,.9999999999999457,.9999999999999986,1.000000000000000,.9999999999999999,.9999999999999988,1.000000000000000,.9999999999999957,.9999999999999984,.9999999999999963,.9999999999999963
0.7270660730221E-15,.9999999999999432,.9999999999999989,1.000000000000000,1.000000000000000,.9999999999999986,1.000000000000000,.9999999999999957,.9999999999999982,.9999999999999960,.9999999999999960
0.7634517115294E-15,.9999999999999403,.9999999999999991,.9999999999999998,1.000000000000000,.9999999999999989,1.000000000000000,.9999999999999954,.9999999999999977,.9999999999999970,.9999999999999962
0.8016566319621E-15,.9999999999999373,.9999999999999991,1.000000000000000,1.000000000000000,.9999999999999993,1.000000000000000,.9999999999999952,.9999999999999972,.9999999999999972,.9999999999999964
0.8417717984165E-15,.9999999999999344,.9999999999999989,1.000000000000000,1.000000000000000,.9999999999999989,.9999999999999998,.9999999999999957,.9999999999999977,.9999999999999972,.9999999999999964
0.8838927231935E-15,.9999999999999308,.9999999999999989,1.000000000000000,1.000000000000000,.9999999999999991,1.000000000000000,.9999999999999952,.9999999999999970,.9999999999999974,.9999999999999956
0.9281196942094E-15,.9999999999999272,.9999999999999989,1.000000000000000,1.000000000000000,.9999999999999991,1.000000000000000,.9999999999999953,.9999999999999972,.9999999999999972,.9999999999999954
0.9745580137761E-15,.9999999999999233,.9999999999999990,.9999999999999999,.9999999999999999,.9999999999999991,1.000000000000000,.9999999999999958,.9999999999999977,.9999999999999977,.9999999999999963
0.1023318249321E-14,.9999999999999194,.9999999999999991,1.000000000000000,.9999999999999999,.9999999999999989,1.000000000000000,.9999999999999958,.9999999999999973,.9999999999999973,.9999999999999973
0.1074516496643E-14,.9999999999999154,.9999999999999990,1.000000000000000,.9999999999999998,.9999999999999991,1.000000000000000,.9999999999999956,.9999999999999971,.9999999999999971,.9999999999999971
0.1128274656332E-14,.9999999999999111,.9999999999999991,1.000000000000000,.9999999999999998,.9999999999999991,1.000000000000000,.9999999999999952,.9999999999999976,.9999999999999976,.9999999999999976
