,uzfcell,grdcode,row,col,hru_id,weight
4783,2643,4187,52,56,108,0.018575576609831262
4404,2644,4188,52,57,98,6.416928490402569e-05
4784,2644,4188,52,57,108,0.018600128339435525
4734,2645,4189,52,58,107,0.03817068377847236
4785,2645,4189,52,58,108,0.00620279477990825
4736,2646,4190,52,59,107,0.05728941755269434
3839,2646,4190,52,59,83,6.601001597670303e-08
4737,2647,4191,52,60,107,0.05742850888724109
4706,2648,4192,52,61,107,0.02549123042059918
4287,2648,4192,52,61,95,0.03994272486470696
4288,2649,4193,52,62,95,0.06397372007601537
3859,2649,4193,52,62,84,0.0055107494719023814
4667,2650,4194,52,63,106,0.016676257814187436
3860,2650,4194,52,63,84,0.033232581624004796
4668,2651,4195,52,64,106,0.04996688318521454
4689,2652,4196,52,65,106,0.005545188771786713
4254,2652,4196,52,65,93,0.0122278381540911
4167,2653,4197,52,66,93,0.013785883860599613
4169,2654,4198,52,67,93,0.013754056646720152
4171,2655,4199,52,68,93,0.013752520074498868
4172,2656,4200,52,69,93,0.013787422341989706
4174,2657,4201,52,70,93,0.013752518165358113
4534,2658,4202,52,71,103,9.498558194950616e-06
4176,2658,4202,52,71,93,0.013751370639008725
4535,2659,4203,52,72,103,0.04969675401135169
4178,2659,4203,52,72,93,0.0030713410849773836
4536,2660,4204,52,73,103,0.06379583139545644
4581,2661,4205,52,74,105,5.115619999600266e-06
4537,2661,4205,52,74,103,0.06376576579008025
4608,2662,4206,52,75,105,0.014266636684645092
4609,2663,4207,52,76,105,0.014231858937248616
4484,2664,4230,53,18,100,0.049713681451378326
4485,2665,4231,53,19,100,0.04968342530156906
3654,2665,4231,53,19,79,3.0899387272701673e-06
4486,2666,4232,53,20,100,3.1321454910305784e-08
3655,2666,4232,53,20,79,0.021628368237454104
3656,2667,4233,53,21,79,0.02166735651503957
3976,2668,4234,53,22,86,0.010146953211763232
3657,2668,4234,53,22,79,0.012010363280845041
3977,2669,4235,53,23,86,0.022834360099643864
5149,2670,4236,53,24,116,1.0563046431838677e-05
3978,2670,4236,53,24,86,0.022830397914646125
5150,2671,4237,53,25,116,2.2984952099461976e-06
3979,2671,4237,53,25,86,0.022827520327561593
4826,2672,4238,53,26,109,0.032523773964822436
3967,2672,4238,53,26,86,0.015239525782885628
4827,2673,4239,53,27,109,0.09778085531353531
3968,2673,4239,53,27,86,3.7406544920234934e-06
4828,2674,4240,53,28,109,0.09776954186160061
4829,2675,4241,53,29,109,0.08683472060219646
4844,2675,4241,53,29,110,0.00978654155799096
4845,2676,4242,53,30,110,0.0873278913850366
4830,2676,4242,53,30,109,2.4582251750706137e-05
4846,2677,4243,53,31,110,0.08732659318676379
4847,2678,4244,53,32,110,0.08735287396029864
4869,2679,4245,53,33,111,0.056526343849615406
4848,2679,4245,53,33,110,0.029172453641810054
4870,2680,4246,53,34,111,0.08485546843984025
4871,2681,4247,53,35,111,0.08488102935528907
4860,2682,4248,53,36,111,0.08487333433031334
4896,2683,4249,53,37,112,0.01936026835257655
4861,2683,4249,53,37,111,0.009423663580714219
3782,2683,4249,53,37,82,1.0957923659497786e-09
3783,2684,4250,53,38,82,0.00554527928651331
4897,2684,4250,53,38,112,0.01932840189209688
3322,2685,4251,53,39,73,0.009272588867385054
5040,2685,4251,53,39,114,0.004546742945604914
4898,2685,4251,53,39,112,0.0024392286501496822
3784,2685,4251,53,39,82,0.010914803528074175
5042,2686,4252,53,40,114,0.006793620710807981
3324,2686,4252,53,40,73,0.013949447696135679
5043,2687,4253,53,41,114,0.006765911174358759
3325,2687,4253,53,41,73,0.013985334767250708
3326,2688,4254,53,42,73,0.018568927343939803
5044,2688,4254,53,42,114,0.002295933004367732
5045,2689,4255,53,43,114,5.563700704018104e-10
3327,2689,4255,53,43,73,0.020916832958554087
3329,2690,4256,53,44,73,0.020924303866412582
3319,2691,4257,53,45,73,0.006987739586932337
3403,2691,4257,53,45,74,0.012721730937495969
3404,2692,4258,53,46,74,0.01909720382682228
3405,2693,4259,53,47,74,0.019137794450459444
3406,2694,4260,53,48,74,0.019101215457169893
5090,2695,4261,53,49,115,0.006396554132151112
4100,2695,4261,53,49,90,5.239046256370538e-06
4076,2695,4261,53,49,89,0.013897639157717667
3407,2695,4261,53,49,74,0.012734681888198223
3408,2696,4262,53,50,74,0.0021215851216120564
4101,2696,4262,53,50,90,0.038621122140802426
4959,2696,4262,53,50,113,0.010981586955814908
5091,2696,4262,53,50,115,0.003184152480510323
4026,2696,4262,53,50,87,4.064613320651949e-08
4960,2697,4263,53,51,113,0.024644958257453463
4027,2697,4263,53,51,87,5.882759197791243e-06
4961,2698,4264,53,52,113,0.02464230707963895
4028,2698,4264,53,52,87,2.244125200664705e-06
4962,2699,4265,53,53,113,0.02465260185133934
4029,2699,4265,53,53,87,4.473325024579414e-05
4794,2699,4265,53,53,108,4.130857543385628e-06
4795,2700,4266,53,54,108,0.018585732139440186
4963,2700,4266,53,54,113,5.8609766616774165e-06
4778,2701,4267,53,55,108,0.0185845591206423
4779,2702,4268,53,56,108,0.018588064419016094
4780,2703,4269,53,57,108,0.01859054822965418
4728,2704,4270,53,58,107,0.01909968586161511
4781,2704,4270,53,58,108,0.012386942684527627
4730,2705,4271,53,59,107,0.05730996461044801
4731,2706,4272,53,60,107,0.05730676235896755
4732,2707,4273,53,61,107,0.05728397060721316
4312,2707,4273,53,61,95,7.00027864558984e-06
3880,2708,4274,53,62,84,0.005570461632299371
4733,2708,4274,53,62,107,0.038108991851899594
4313,2708,4274,53,62,95,0.01605047446524229
4700,2709,4275,53,63,106,0.03335744872698995
4735,2709,4275,53,63,107,1.219336725671988e-05
3881,2709,4275,53,63,84,0.01652237507164187
4701,2710,4276,53,64,106,0.04997246198822616
4687,2711,4277,53,65,106,0.033251394455852075
4246,2711,4277,53,65,93,0.004604778211425089
4248,2712,4278,53,66,93,0.013755646059043487
4688,2712,4278,53,66,106,9.2852920308077e-06
4250,2713,4279,53,67,93,0.013752518165358113
4252,2714,4280,53,68,93,0.01375819700837647
4253,2715,4281,53,69,93,0.013756484454577817
4166,2716,4282,53,70,93,0.013753413558691297
4168,2717,4283,53,71,93,0.013753927645954
4530,2717,4283,53,71,103,1.2657866099398888e-05
4531,2718,4284,53,72,103,0.06380010766747692
4170,2718,4284,53,72,93,3.212606698389079e-06
4579,2719,4285,53,73,105,1.3455261746916659e-06
4532,2719,4285,53,73,103,0.06378266439402508
4580,2720,4286,53,74,105,0.009472348742608125
4533,2720,4286,53,74,103,0.021353754529576687
4606,2721,4287,53,75,105,0.01423639176031987
4607,2722,4288,53,76,105,0.014229585767767271
4482,2723,4312,54,19,100,0.0496698541943683
3650,2723,4312,54,19,79,9.509659354118416e-06
5142,2724,4313,54,20,116,2.2372902225350167e-05
4483,2724,4313,54,20,100,1.076549325645449e-05
3651,2724,4313,54,20,79,0.02165599834964785
3652,2725,4314,54,21,79,0.016805249658661023
3971,2725,4314,54,21,86,0.002537946616753794
5144,2725,4314,54,21,116,0.00468962837423405
3972,2726,4315,54,22,86,0.01524420124100922
3653,2726,4315,54,22,79,9.953954756520115e-07
5145,2726,4315,54,22,116,0.013963143649538691
3973,2727,4316,54,23,86,0.015247815289126613
5146,2727,4316,54,23,116,0.01405947018548092
3974,2728,4317,54,24,86,0.007594809517063897
5147,2728,4317,54,24,116,0.028043889620675257
4834,2729,4318,54,25,109,9.889719354016085e-06
3975,2729,4318,54,25,86,1.2116467532449862e-05
5148,2729,4318,54,25,116,0.04200413499779799
5128,2730,4319,54,26,116,0.014056783827312123
3966,2730,4319,54,26,86,1.2969484086218172e-05
4821,2730,4319,54,26,109,0.06525379514685567
4822,2731,4320,54,27,109,0.09776193053241482
5129,2731,4320,54,27,116,1.0086560252171668e-08
4823,2732,4321,54,28,109,0.09776406319303543
4824,2733,4322,54,29,109,0.09800458329004255
4825,2734,4323,54,30,109,3.673297029302957e-05
4840,2734,4323,54,30,110,0.08729377090667648
4841,2735,4324,54,31,110,0.08731870397133684
4842,2736,4325,54,32,110,0.08753840089597041
4866,2737,4326,54,33,111,0.05655231800524678
4843,2737,4326,54,33,110,0.029130374290735964
4867,2738,4327,54,34,111,0.08485072013359152
4868,2739,4328,54,35,111,0.08505655073147812
4892,2740,4329,54,36,112,0.004841533936445322
4858,2740,4329,54,36,111,0.06599364293048003
4859,2741,4330,54,37,111,1.2367152476338656e-06
4893,2741,4330,54,37,112,0.02177740937480894
4894,2742,4331,54,38,112,0.021830552096843037
5034,2743,4332,54,39,114,0.013592722685120972
4895,2743,4332,54,39,112,0.007265261824157444
5036,2744,4333,54,40,114,0.020395172145461913
5037,2745,4334,54,41,114,0.020444652793631116
3320,2746,4335,54,42,73,6.227306149127343e-09
5038,2746,4335,54,42,114,0.020396750695831918
5039,2747,4336,54,43,114,0.013577032750816889
3321,2747,4336,54,43,73,0.006992531648103985
5041,2748,4337,54,44,114,0.011352017811644056
3323,2748,4337,54,44,73,0.009325200738755523
5008,2749,4338,54,45,114,0.0022748607982552025
3398,2749,4338,54,45,74,0.012727202041225412
3318,2749,4338,54,45,73,0.004644751978530973
3399,2750,4339,54,46,74,0.019096135193604747
3400,2751,4340,54,47,74,0.01910762054073541
5087,2752,4341,54,48,115,0.009622521671705195
3401,2752,4341,54,48,74,0.01272308942121122
5088,2753,4342,54,49,115,0.028826072957223187
3402,2753,4342,54,49,74,6.355318796940412e-07
5089,2754,4343,54,50,115,0.009619812477103874
4954,2754,4343,54,50,113,0.01643535534184851
4955,2755,4344,54,51,113,0.024643528451330936
4956,2756,4345,54,52,113,0.024641308958825707
4957,2757,4346,54,53,113,0.024658354841194233
4793,2758,4347,54,54,108,0.018577222844510292
4958,2758,4347,54,54,113,8.349071739766338e-06
4774,2759,4348,54,55,108,0.018583515103787633
4775,2760,4349,54,56,108,0.018629635342485868
4776,2761,4350,54,57,108,0.018582880163668658
4777,2762,4351,54,58,108,0.014436073110234557
4722,2762,4351,54,58,107,0.01278900525309337
4724,2763,4352,54,59,107,0.05742852143479022
4725,2764,4353,54,60,107,0.0572895315240311
4726,2765,4354,54,61,107,0.05729273412896365
4727,2766,4355,54,62,107,0.057425310877185685
4699,2767,4356,54,63,106,0.049952426162843566
4729,2767,4356,54,63,107,2.296620094118951e-05
4684,2768,4357,54,64,106,0.049967961272852496
4685,2769,4358,54,65,106,0.05009369613644682
4240,2770,4359,54,66,93,0.01374782146694265
4686,2770,4359,54,66,106,1.7075406750742163e-05
4242,2771,4360,54,67,93,0.013753413558691297
4244,2772,4361,54,68,93,0.013786016228625486
5178,2773,4362,54,69,117,4.355846020586168e-06
4245,2773,4362,54,69,93,0.013751835082239617
4247,2774,4363,54,70,93,0.010706055914669891
5179,2774,4363,54,70,117,0.0075756392976368565
4249,2775,4364,54,71,93,0.013787419329745587
4251,2776,4365,54,72,93,4.9309632617915924e-06
4558,2776,4365,54,72,103,0.06376582910739212
4626,2777,4366,54,73,105,0.004742766562906905
4559,2777,4366,54,73,103,0.04253386412550626
4627,2778,4367,54,74,105,0.014266638616378799
4604,2779,4368,54,75,105,0.01423211326615221
4605,2780,4369,54,76,105,0.014226332187888192
3648,2781,4393,55,19,79,2.3647675225287527e-08
4480,2781,4393,55,19,100,0.04974681283270134
5136,2782,4394,55,20,116,0.028009007335490346
3649,2782,4394,55,20,79,0.0023920002811078076
4481,2782,4394,55,20,100,0.011038260552047822
5138,2783,4395,55,21,116,0.04202755630767242
5139,2784,4396,55,22,116,0.04211858539723016
5140,2785,4397,55,23,116,0.042043352228260826
5141,2786,4398,55,24,116,0.042032136420035296
5143,2787,4399,55,25,116,0.04210055181388218
5126,2788,4400,55,26,116,0.04205901339136089
5127,2789,4401,55,27,116,0.01401405746268424
4817,2789,4401,55,27,109,0.05433193440809715
5207,2789,4401,55,27,118,0.0144499434873565
5208,2790,4402,55,28,118,0.04346253737705935
4818,2790,4402,55,28,109,0.06533852568936067
5209,2791,4403,55,29,118,0.04363397041643192
4819,2791,4403,55,29,109,0.06510791283444697
5210,2792,4404,55,30,118,4.993714197809304e-06
5230,2792,4404,55,30,119,0.018257028293166097
4820,2792,4404,55,30,109,9.746119713538993e-06
4836,2792,4404,55,30,110,0.05824024411729487
4837,2793,4405,55,31,110,0.05836247798950582
5231,2793,4405,55,31,119,0.018286298516148245
4838,2794,4406,55,32,110,0.05815746984792861
5232,2794,4406,55,32,119,0.018355452712231837
4907,2795,4407,55,33,112,0.004829070022583256
4864,2795,4407,55,33,111,0.0377515519415009
4839,2795,4407,55,33,110,0.01940235825710175
5233,2795,4407,55,33,119,0.006096646843832783
4865,2796,4408,55,34,111,0.05671029453386931
4908,2796,4408,55,34,112,0.007261116560504671
4856,2797,4409,55,35,111,0.056516186382486656
4887,2797,4409,55,35,112,0.007288972669272218
4857,2798,4410,55,36,111,0.0188461448950482
4888,2798,4410,55,36,112,0.016939940179466515
4889,2799,4411,55,37,112,0.02181633759579552
4890,2800,4412,55,38,112,0.021794367867928596
5028,2801,4413,55,39,114,0.013596599687290935
4891,2801,4413,55,39,112,0.007258964885319134
5030,2802,4414,55,40,114,0.020431343525583633
5031,2803,4415,55,41,114,0.020410762874620524
5032,2804,4416,55,42,114,0.020394730487077094
5033,2805,4417,55,43,114,0.020431340694486644
5035,2806,4418,55,44,114,0.02041076576871549
5007,2807,4419,55,45,114,0.009059695324394174
3394,2807,4419,55,45,74,0.010612828959129971
3395,2808,4420,55,46,74,0.019129995802332
5083,2809,4421,55,47,115,0.00964137867792447
3396,2809,4421,55,47,74,0.012723062507526368
5084,2810,4422,55,48,115,0.028826429280490413
3397,2810,4422,55,48,74,1.05613482559245e-06
5085,2811,4423,55,49,115,0.028879778733303805
5086,2812,4424,55,50,115,0.016060667080343007
4949,2812,4424,55,50,113,0.010930973738155962
4950,2813,4425,55,51,113,0.024642152879888822
4951,2814,4426,55,52,113,0.024685866271782264
4952,2815,4427,55,53,113,0.024658770644431796
4953,2816,4428,55,54,113,4.02108507392518e-06
4792,2816,4428,55,54,108,0.01858152002870913
4767,2817,4429,55,55,108,0.018615438388012717
4769,2818,4430,55,56,108,0.018596674633994864
4771,2819,4431,55,57,108,0.0185845591206423
4717,2820,4432,55,58,107,3.016447686957839e-06
4772,2820,4432,55,58,108,0.018613817523549556
4718,2821,4433,55,59,107,0.044519161851348986
4773,2821,4433,55,59,108,0.004156642848537791
4719,2822,4434,55,60,107,0.0572895315240311
4720,2823,4435,55,61,107,0.05738792193966577
4721,2824,4436,55,62,107,0.05093672427948916
4697,2824,4436,55,62,106,0.005579323793965915
4723,2825,4437,55,63,107,5.294085952319007e-06
4698,2825,4437,55,63,106,0.04996225457841277
4681,2826,4438,55,64,106,0.0500576830142643
4682,2827,4439,55,65,106,0.05000274108365963
4233,2828,4440,55,66,93,0.013751140683755585
4683,2828,4440,55,66,106,8.258011367803655e-06
4235,2829,4441,55,67,93,0.013776139240230453
4237,2830,4442,55,68,93,0.01376153414027164
5174,2830,4442,55,68,117,5.634919004944892e-06
4238,2831,4443,55,69,93,0.003057288821156398
5175,2831,4443,55,69,117,0.026595823316914628
4239,2832,4444,55,70,93,1.0399670256302191e-05
5176,2832,4444,55,70,117,0.034235097397007176
5177,2833,4445,55,71,117,0.007637326801459392
4241,2833,4445,55,71,93,0.010690985022584351
4243,2834,4446,55,72,93,2.5140050055649153e-06
4556,2834,4446,55,72,103,0.06378060961181405
4625,2835,4447,55,73,105,0.009516503057741604
4557,2835,4447,55,73,103,0.021272221950049307
4601,2836,4448,55,74,105,0.01423639176029084
4602,2837,4449,55,75,105,0.014232110149036456
4603,2838,4450,55,76,105,0.014232538858689999
5133,2839,4477,56,22,116,0.04200452677947941
5134,2840,4478,56,23,116,0.042028338726827784
5135,2841,4479,56,24,116,0.04202927030193238
5137,2842,4480,56,25,116,0.04205597250838854
5124,2843,4481,56,26,116,0.04203069123891692
5203,2844,4482,56,27,118,0.04349757330626671
5125,2844,4482,56,27,116,0.02800442597684406
5204,2845,4483,56,28,118,0.13042787891387067
5225,2846,4484,56,29,119,5.692083126506663e-06
5205,2846,4484,56,29,118,0.13034604004684808
5226,2847,4485,56,30,119,0.05484512996656912
5206,2847,4485,56,30,118,7.734349261729698e-07
5227,2848,4486,56,31,119,0.054873489835746594
5228,2849,4487,56,32,119,0.0548454357518482
5229,2850,4488,56,33,119,0.018269375006213517
4905,2850,4488,56,33,112,0.014524230450990215
4906,2851,4489,56,34,112,0.021790088422464042
4882,2852,4490,56,35,112,0.021778945485979726
4883,2853,4491,56,36,112,0.021779683515970184
4884,2854,4492,56,37,112,0.021790821951481784
4885,2855,4493,56,38,112,0.02177772678924361
5023,2856,4494,56,39,114,0.013616699647900783
4886,2856,4494,56,39,112,0.007255094453177597
5024,2857,4495,56,40,114,0.020430197730367732
5025,2858,4496,56,41,114,0.02039517378124611
5026,2859,4497,56,42,114,0.02041121025826527
5027,2860,4498,56,43,114,0.020430199303237154
5029,2861,4499,56,44,114,0.020395172145435545
5005,2862,4500,56,45,114,0.015858143151936236
3391,2862,4500,56,45,74,0.004262646281298891
5077,2863,4501,56,46,115,0.009660914240146102
3392,2863,4501,56,46,74,0.012727549353265652
5006,2863,4501,56,46,114,1.274925731145403e-06
5079,2864,4502,56,47,115,0.028825803026778014
3393,2864,4502,56,47,74,2.5396083116482373e-06
5080,2865,4503,56,48,115,0.028850054403807526
5081,2866,4504,56,49,115,0.028876540077749487
5082,2867,4505,56,50,115,0.022420080001002766
4945,2867,4505,56,50,113,0.00547887728517553
4946,2868,4506,56,51,113,0.02465960415140682
4947,2869,4507,56,52,113,0.024684481882406267
4948,2870,4508,56,53,113,0.024640963163039535
4791,2870,4508,56,53,108,2.335510772106186e-06
4758,2871,4509,56,54,108,0.018582444929019715
4934,2871,4509,56,54,113,4.35038133785321e-08
4760,2872,4510,56,55,108,0.018595735064756404
4762,2873,4511,56,56,108,0.0185845565409393
4764,2874,4512,56,57,108,0.018582477736810005
4765,2875,4513,56,58,108,0.01859614242156196
4766,2876,4514,56,59,108,0.016519024056977832
4713,2876,4514,56,59,107,0.0063612451130929965
4768,2877,4515,56,60,108,0.008230225495299602
4714,2877,4515,56,60,107,0.03192048283330907
4715,2878,4516,56,61,107,0.05089193480960833
4770,2878,4516,56,61,108,2.9775610776910186e-06
4694,2878,4516,56,61,106,0.005571252482884195
5342,2878,4516,56,61,123,1.2395307130691751e-05
4716,2879,4517,56,62,107,0.006350904708944638
4695,2879,4517,56,62,106,0.044430216692339874
4696,2880,4518,56,63,106,0.04997246198812423
4678,2881,4519,56,64,106,0.049996937383608345
4679,2882,4520,56,65,106,0.04996761578471319
4228,2882,4520,56,65,93,1.332730705648279e-06
4680,2883,4521,56,66,106,9.94897294393616e-08
4229,2883,4521,56,66,93,0.013752493794753618
4231,2884,4522,56,67,93,0.013762333466899328
4232,2885,4523,56,68,93,0.00610762880119448
5170,2885,4523,56,68,117,0.01901053853066408
5171,2886,4524,56,69,117,0.0342022032856947
5172,2887,4525,56,70,117,0.03421895001087354
4553,2888,4526,56,71,103,3.1738687088217268e-06
4234,2888,4526,56,71,93,0.006106388276016918
5173,2888,4526,56,71,117,0.019013838385002053
4554,2889,4527,56,72,103,0.06376285715099811
4236,2889,4527,56,72,93,1.3392544294615547e-08
4623,2889,4527,56,72,105,6.54514452516082e-06
4555,2890,4528,56,73,103,3.997910858239275e-05
4624,2890,4528,56,73,105,0.014231751801102588
4598,2891,4529,56,74,105,0.014232111290533865
4599,2892,4530,56,75,105,0.01423131568568829
4600,2893,4531,56,76,105,0.014267433079745363
5131,2894,4559,57,23,116,0.042025365843739663
5132,2895,4560,57,24,116,0.04210289208142064
5121,2896,4561,57,25,116,0.04205903374616459
5122,2897,4562,57,26,116,0.04202835434206862
5200,2898,4563,57,27,118,0.04363332570842198
5123,2898,4563,57,27,116,0.028035193313347598
5201,2899,4564,57,28,118,0.13044910282032945
5202,2900,4565,57,29,118,0.13031050295377394
5220,2900,4565,57,29,119,1.5211490087426959e-05
5221,2901,4566,57,30,119,0.054939638756008706
5222,2902,4567,57,31,119,0.05488429763133617
5223,2903,4568,57,32,119,0.054843561960930584
4903,2904,4569,57,33,112,0.012144985195987192
5224,2904,4569,57,33,119,0.024352111732688395
4904,2905,4570,57,34,112,0.021794844302327542
4877,2906,4571,57,35,112,0.02177772201948848
4878,2907,4572,57,36,112,0.021815605679175086
4879,2908,4573,57,37,112,0.02179437572787504
4880,2909,4574,57,38,112,0.02177893943981125
4881,2910,4575,57,39,112,0.007248791489772617
5018,2910,4575,57,39,114,0.013618148515452688
5019,2911,4576,57,40,114,0.02039631510953922
5020,2912,4577,57,41,114,0.020396315109486488
5021,2913,4578,57,42,114,0.020406753409374742
5022,2914,4579,57,43,114,0.020396312278347897
5002,2915,4580,57,44,114,0.020395172145461913
5003,2916,4581,57,45,114,0.020407444900437048
5004,2917,4582,57,46,114,1.0817699320961582e-05
5071,2917,4582,57,46,115,0.02881532732411702
5073,2918,4583,57,47,115,0.028828017335011957
5074,2919,4584,57,48,115,0.02884536053644098
5075,2920,4585,57,49,115,0.02883062184771425
4941,2921,4586,57,50,113,3.990124418853137e-06
5076,2921,4586,57,50,115,0.028821742501338257
5078,2922,4587,57,51,115,0.0031801121593349395
4942,2922,4587,57,51,113,0.02193999379680902
4943,2923,4588,57,52,113,0.02464352647500213
4790,2924,4589,57,53,108,5.562940790062181e-06
4944,2924,4589,57,53,113,0.024633934353024686
4751,2925,4590,57,54,108,0.018616473462010705
4753,2926,4591,57,55,108,0.01859668357677573
4755,2927,4592,57,56,108,0.018583515103801514
4756,2928,4593,57,57,108,0.018616475755052275
4757,2929,4594,57,58,108,0.0185960396938241
4759,2930,4595,57,59,108,0.01858455912060439
4711,2931,4596,57,60,107,1.0010977363708056e-07
5339,2931,4596,57,60,123,0.002232812076817316
4761,2931,4596,57,60,108,0.01653947094703924
5340,2932,4597,57,61,123,0.015562821417267815
4712,2932,4597,57,61,107,1.4233158227102374e-05
4691,2932,4597,57,61,106,0.005531238937070487
4763,2932,4597,57,61,108,0.00206562132057192
5341,2933,4598,57,62,123,0.006658602426059884
4692,2933,4598,57,62,106,0.03332593355536011
4693,2934,4599,57,63,106,0.050052698284688904
4676,2935,4600,57,64,106,0.04998876950218709
4223,2935,4600,57,64,93,5.260119720187235e-06
4677,2936,4601,57,65,106,0.027778224269986624
4224,2936,4601,57,65,93,0.006107041937984068
4225,2937,4602,57,66,93,0.013777684339976403
5164,2938,4603,57,67,117,0.0076164603384274426
4226,2938,4603,57,67,93,0.010699378161757776
4227,2939,4604,57,68,93,1.1006020675019141e-06
5166,2939,4604,57,68,117,0.034199461672083147
5167,2940,4605,57,69,117,0.03425711130081441
5168,2941,4606,57,70,117,0.034224518607897554
5169,2942,4607,57,71,117,0.03418540604155573
4620,2942,4607,57,71,105,3.1373142050881865e-06
4230,2942,4607,57,71,93,2.1486426794052904e-06
4551,2942,4607,57,71,103,3.7328647627552207e-06
4621,2943,4608,57,72,105,0.011068998546241276
4552,2943,4608,57,72,103,0.014287525723727617
4622,2944,4609,57,73,105,0.014242190297808677
4595,2945,4610,57,74,105,0.014231313710080575
4596,2946,4611,57,75,105,0.014257351174845865
4597,2947,4612,57,76,105,0.014241400707674514
5130,2948,4641,58,24,116,0.042027890856711304
5118,2949,4642,58,25,116,0.042025191967495074
5119,2950,4643,58,26,116,0.042051093690407236
5197,2951,4644,58,27,118,0.04334720622557809
5120,2951,4644,58,27,116,0.02805382114004309
5198,2952,4645,58,28,118,0.1303374683762534
5199,2953,4646,58,29,118,0.11590641725055235
5215,2953,4646,58,29,119,0.006107569184201283
5216,2954,4647,58,30,119,0.054936489058613515
5217,2955,4648,58,31,119,0.05484237874541212
5218,2956,4649,58,32,119,0.05488618681762206
5219,2957,4650,58,33,119,0.03667877946279294
4901,2957,4650,58,33,112,0.007251319567963905
4902,2958,4651,58,34,112,0.02177725042196738
4872,2959,4652,58,35,112,0.02179437270486338
4873,2960,4653,58,36,112,0.021816342365550648
4874,2961,4654,58,37,112,0.02177697794337397
4875,2962,4655,58,38,112,0.021794369614571336
4876,2963,4656,58,39,112,0.007289070642023268
5013,2963,4656,58,39,114,0.013605016585126587
5014,2964,4657,58,40,114,0.020394476942461173
5015,2965,4658,58,41,114,0.02041076123885156
5016,2966,4659,58,42,114,0.020431336227537487
5017,2967,4660,58,43,114,0.02039447530669221
5052,2968,4661,58,44,114,0.020410768599865216
5237,2969,4662,58,45,120,1.2661195322181477e-05
5000,2969,4662,58,45,114,0.02042473452024495
5065,2970,4663,58,46,115,0.02561136536825085
5001,2970,4663,58,46,114,4.9543492460083605e-06
5238,2970,4663,58,46,120,0.004352631037173691
5067,2971,4664,58,47,115,0.028850058494606052
5068,2972,4665,58,48,115,0.02887914058861801
5069,2973,4666,58,49,115,0.028827032372530183
5070,2974,4667,58,50,115,0.02885005440386633
4938,2975,4668,58,51,113,0.01642442293166431
5072,2975,4668,58,51,115,0.009663149199174588
4939,2976,4669,58,52,113,0.024642156300549774
4940,2977,4670,58,53,113,0.02464556875658835
4789,2977,4670,58,53,108,1.1630896049435106e-05
4933,2978,4671,58,54,113,1.3120408044835073e-06
4744,2978,4671,58,54,108,0.018613813991636384
4746,2979,4672,58,55,108,0.01858455396128435
4748,2980,4673,58,56,108,0.018596673143513678
4749,2981,4674,58,57,108,0.018615442458172878
4750,2982,4675,58,58,108,0.0185845565409393
4752,2983,4676,58,59,108,0.018596038260669114
4754,2984,4677,58,60,108,0.012419062333512405
5336,2984,4677,58,60,123,0.006665744901516405
5337,2985,4678,58,61,123,0.01998784538635989
5338,2986,4679,58,62,123,0.019988793642048003
4690,2986,4679,58,62,106,3.3045478110001865e-05
4673,2987,4680,58,63,106,0.03888954817942268
5332,2987,4680,58,63,123,0.004467489472252494
4219,2988,4681,58,64,93,0.009166441283003141
4674,2988,4681,58,64,106,0.016662549382330864
4220,2989,4682,58,65,93,0.013763801232105435
4675,2989,4682,58,65,106,1.2700672518570342e-10
4221,2990,4683,58,66,93,0.013776139240230849
5159,2991,4684,58,67,117,0.02279410868307534
4222,2991,4684,58,67,93,0.004586875255570866
5160,2992,4685,58,68,117,0.034224521350983556
5161,2993,4686,58,69,117,0.03425902042557681
5162,2994,4687,58,70,117,0.034200294160951945
5163,2995,4688,58,71,117,0.03420349459292372
4617,2995,4688,58,71,105,8.745203651593775e-06
5165,2996,4689,58,72,117,2.0751134816613874e-06
4618,2996,4689,58,72,105,0.014255694929698283
4619,2997,4690,58,73,105,0.0142313168271857
4592,2998,4691,58,74,105,0.014232904612355591
4593,2999,4692,58,75,105,0.01423987671308478
4594,3000,4693,58,76,105,0.014231349000862708
5211,3001,4728,59,30,119,0.05478485365311221
5212,3002,4729,59,31,119,0.05484544776342113
5213,3003,4730,59,32,119,0.05497356780764458
4900,3004,4731,59,33,112,0.007255176490022569
5214,3004,4731,59,33,119,0.036574883447664415
4923,3005,4732,59,34,112,0.021779417083561514
4925,3006,4733,59,35,112,0.02183055391069358
4926,3007,4734,59,36,112,0.021777722019504744
4927,3008,4735,59,37,112,0.02177941406050543
4928,3009,4736,59,38,112,0.021830556866615062
4929,3010,4737,59,39,112,0.00726643753877526
5063,3010,4737,59,39,114,0.013590041454769842
5009,3011,4738,59,40,114,0.02039700911709123
5010,3012,4739,59,41,114,0.020444648326723564
5011,3013,4740,59,42,114,0.020395176612369465
5012,3014,4741,59,43,114,0.02039701194822982
5050,3015,4742,59,44,114,0.020444648326681962
5051,3016,4743,59,45,114,0.00906180041426021
5264,3016,4743,59,45,120,0.02173072349646743
5265,3017,4744,59,46,120,0.03473812141631452
5113,3017,4744,59,46,115,0.0032220796974859814
5115,3018,4745,59,47,115,0.02569497474363585
5266,3018,4745,59,47,120,0.004344917911058143
5116,3019,4746,59,48,115,0.02882801733503349
